"title_id","author_id","title","volumes","publisher_location","publisher_name","publication_year"
405,182,"The Bramleighs of Bishop's Folly",3,"London","Smith, Elder",1868
406,182,"Sir Brook Fossbrooke",3,"Edinburgh","Blackwood",1866
407,256,"Life's Masquerade: A Novel",3,"London","Charles W. Wood",1867
408,72,"Like Father, Like Son: A Novel",3,"London","Tinsley Brothers",1871
409,183,"Grasp your Nettle: A Novel",3,"London","Smith, Elder",1865
410,183,"Lizzie Lorton of Greyrigg: A Novel",3,"London","Tinsley Brothers",1866
411,183,"Sowing the Wind: A Novel",3,"London","Tinsley Brothers",1867
412,1733,"Lionel Merval: A Novel",3,"London","Routledge",1866
413,87,"Lisabee's Love Story",3,"London","Hurst and Blackett",1865
414,1713,"Little Flaggs, the Almshouse Foundling",3,"London","T. C. Newby",1864
415,81,"Little Miss Fairfax: A Novel",3,"London","T. C. Newby",1867
416,184,"Eventide: or, Love To-Day and Love for Aye",3,"London","Bull, Simmons, and Co.",1871
417,185,"Sir Goodwin's Folly: A Story of the Year 1795",3,"London","Chapman and Hall",1863
418,185,"Sweet Seventeen: A Home and Colonial Story",3,"London","Chapman and Hall",1866
419,186,"The Wife's Peril: A Romance",3,"London","T. C. Newby",1867
420,187,"Raised to the Woolsack",3,"London","T. C. Newby",1864
421,188,"Fair to See: A Novel",3,"Edinburgh","Blackwood",1871
422,1723,"The Log of My Leisure Hours: By an Old Sailor",3,"London","Sampson Low",1868
423,1,"London Pilgrims",3,"London","Hurst and Blackett",1865
424,143,"Lord Ulswater: A Novel",3,"London","Bentley",1867
425,193,"Lords and Ladies",3,"London","Hurst and Blackett",1866
426,189,"The Foster Sisters: A Novel",3,"London","Tinsley Brothers",1871
427,190,"The Morrices: or, The Doubtful Marriage",3,"London","Hurst and Blackett",1871
428,1,"Love Stories of the English Watering-Places",3,"London","Tinsley Brothers",1869
429,191,"Aubrey Court: A Novel",3,"London","Saunders and Otley",1865
430,7,"Mabel's Progress: A Novel",3,"London","Chapman and Hall",1867
431,194,"My Enemy's Daughter: A Novel",3,"London","Tinsley Brothers",1869
432,195,"Adela Cathcart",3,"London","Hurst and Blackett",1864
433,195,"Alec Forbes of Howglen",3,"London","Hurst and Blackett",1865
434,195,"Annals of a Quiet Neighbourhood",3,"London","Alexander Strahan",1867
435,195,"Guild Court",3,"London","Hurst and Blackett",1868
436,195,"Robert Falconer",3,"London","Hurst and Blackett",1868
437,195,"The Seaboard Parish",3,"London","Tinsley Brothers",1868
438,195,"Wilfrid Cumbermede",3,"London","Hurst and Blackett",1872
439,196,"A Peerless Wife",3,"London","Bentley",1871
440,59,"Charlotte Burney",3,"London","Tinsley Brothers",1867
441,59,"Elinor Dryden's Probation",3,"London","C. J. Skeet",1867
442,59,"Wild as a Hawk: A Novel",3,"London","Tinsley Brothers",1868
443,102,"Madeleine Graham",3,"London","John Maxwell",1864
444,197,"Maggie Lynne: A Novel",3,"London","T. C. Newby",1866
445,198,"The Next Generation",3,"London","Hurst and Blackett",1871
446,4247,"The Maitlands: A Tale of the Day",3,"London","T. C. Newby",1866
447,143,"Major Peter",3,"London","Bentley",1866
448,1,"The Man of his Day: A Novel",3,"London","Chapman and Hall",1865
449,68,"The Man of Mark",3,"London","Tinsley Brothers",1866
450,262,"Margaret's Engagement: A Novel",3,"London","Bentley",1867
451,1714,"Marion",3,"London","Saunders and Otley",1864
452,215,"Married: A Tale",3,"London","T. C. Newby",1869
453,72,"Married Beneath Him",3,"London","Macmillan",1865
454,199,"Briars and Thorns: A Novel",3,"London","Saunders and Otley",1867
455,200,"The Confessions of Gerald Estcourt",3,"London","Bentley",1867
456,200,"For Ever and Ever: A Drama of Life",3,"London","Bentley",1866
457,200,"Her Lord and Master: A Tale",3,"London","Bentley",1871
458,200,"Love's Conflict",3,"London","Bentley",1865
459,200,"Nelly Brooke: A Homely Story",3,"London","Bentley",1868
460,200,"Petronel: A Novel",3,"London","Bentley",1870
461,200,"The Prey of the Gods: A Novel",3,"London","Bentley",1871
462,200,"Too Good for Him",3,"London","Bentley",1865
463,200,"Véronique: A Romance",3,"London","Bentley",1869
464,200,"Woman Against Woman",3,"London","Bentley",1865
465,201,"Chronicles of Dartmoor",3,"London","Hurst and Blackett",1865
466,201,"Maidenhood",3,"London","Hurst and Blackett",1867
467,1,"Martha Planebarke: A Romance",3,"London","Tinsley Brothers",1869
468,202,"The Story of Alec Drummond, of 17th Lancers",3,"London","Chapman and Hall",1869
469,1741,"Mary Stanley: or, The Secret Ones",3,"London","Chapman and Hall",1869
470,203,"Love's Strife with the Convent: or, The Heiress of Strange Hall",3,"London","Ward, Lock",1864
471,69,"The Master of Marton",3,"London","Hurst and Blackett",1864
472,102,"The Matrimonial Vanity Fair",3,"London","C. J. Skeet",1868
473,60,"Mattie: A Stray",3,"London","Hurst and Blackett",1864
474,204,"Albany Stark's Revenge",3,"London","Saunders and Otley",1868
475,205,"Faces for Fortunes",3,"London","Chapman and Hall",1865
476,206,"The Brooks of Bridlemere",3,"London","Chapman and Hall",1864
477,206,"Cerise: A Tale of the Last Century",3,"London","Chapman and Hall",1866
478,206,"The Gladiators: A Tale of Rome and Judaea",3,"London","Longman",1863
479,206,"Sarchedon: A Legend of the Great Queen",3,"London","Chapman and Hall",1871
480,206,"The White Rose",3,"London","Chapman and Hall",1868
481,231,"The Member for Paris: A Tale of the Second Empire",3,"London","Smith, Elder",1871
482,216,"A Mere Story",3,"London","Sampson Low",1865
483,207,"The Adventures of Harry Richmond",3,"London","Smith, Elder",1871
484,207,"Emilia in England",3,"London","Chapman and Hall",1864
485,207,"Rhoda Fleming: A Story",3,"London","Tinsley Brothers",1865
486,207,"Vittoria",3,"London","Chapman and Hall",1867
487,69,"Meta's Faith",3,"London","Hurst and Blackett",1869
488,1707,"The Midlands and Others",3,"London","Robert John Bush",1870
489,1,"Miles Buller: or, The Little World of Onniegate. A Novel",3,"London","Chapman and Hall",1865
490,60,"Milly's Hero",3,"London","Hurst and Blackett",1865
491,72,"Mirk Abbey",3,"London","Hurst and Blackett",1866
492,208,"Mine Own Familiar Friend",3,"London","Hurst and Blackett",1872
493,209,"The World Before Them: A Novel",3,"London","Bentley",1868
494,210,"The Six Sisters of the Valleys: An Historical Romance",3,"London","Longman",1864
495,227,"More than a Match: A Novel",3,"London","Tinsley Brothers",1867
496,211,"Raymond: An Exceptional Biography. A Novel",3,"London","Saunders and Otley",1867
497,212,"Only a Commoner: A Novel",3,"London","Tinsley Brothers",1871
498,1909,"Mortons of Bardom: A Lancashire Tale",3,"London","T. C. Newby",1863
499,1,"Mr. Vernon: A Novel",3,"London","T. C. Newby",1868
500,213,"Ella Norman: or, A Woman's Perils",3,"London","Hurst and Blackett",1864
501,213,"The Flower of Kildalla",3,"London","Chapman and Hall",1870
502,213,"John Alston's Vow: A Tale",3,"London","C. J. Skeet",1865
503,213,"Robert Chetwynd's Confession",3,"London","Saunders and Otley",1868
504,1933,"Dunmara",3,"London","Smith, Elder",1864
505,857,"My Little Lady",3,"London","Hurst and Blackett",1871
506,100,"My Son's Wife",3,"London","Hurst and Blackett",1867
507,1,"Mynchin: A Novel",3,"London","Saunders and Otley",1867
508,69,"Nature's Nobleman",3,"London","Hurst and Blackett",1869
509,772,"Netherton-on-Sea: A Story",3,"London","Tinsley Brothers",1869
510,217,"The Angle House: A Novel",3,"London","T. C. Newby",1865
511,218,"Sir Richard",3,"London","Hurst and Blackett",1870
512,215,"Common Sense: A Novel",3,"London","T. C. Newby",1865
513,215,"Only Temper: A Novel",3,"London","T. C. Newby",1868
514,215,"Trodden Down: A Novel",3,"London","T. C. Newby",1866
515,1705,"No Appeal: A Novel",3,"London","Longman",1870
516,263,"Nora and Archibald Lee: A Novel",3,"London","Chapman and Hall",1867
517,1,"Nora's Trial",3,"London","Hurst and Blackett",1866
518,1715,"Not Proven",3,"London","Hurst and Blackett",1865
519,219,"Not Wisely, but Too Well: A Novel",3,"London","Tinsley Brothers",1867
520,1716,"The Nun: Translated from the French of l'Abbe",3,"London","Bentley",1864
521,220,"Lost and Saved",3,"London","Hurst and Blackett",1863
522,220,"Old Sir Douglas",3,"London","Hurst and Blackett",1868
523,143,"Odd Neighbours",3,"London","Bentley",1865
524,221,"Cold Comfort: A Novel",3,"London","T. C. Newby",1871
525,222,"Felicia's Dowry",3,"London","Hurst and Blackett",1866
526,56,"Agnes",3,"London","Hurst and Blackett",1865
527,56,"Brownlows",3,"Edinburgh","Blackwood",1868
528,56,"Madonna Mary",3,"London","Hurst and Blackett",1867
529,56,"The Minister's Wife",3,"London","Hurst and Blackett",1869
530,56,"Squire Arden",3,"London","Hurst and Blackett",1871
531,56,"The Three Brothers",3,"London","Hurst and Blackett",1870
532,161,"Once and Again: A Novel",3,"London","Smith, Elder",1865
533,223,"One Foot on Shore: A Novel",3,"London","Bentley",1869
534,224,"One Too Many: A Novel",3,"London","Saunders and Otley",1868
535,93,"The Ordeal for Wives",3,"London","Hurst and Blackett",1864
536,1788,"Out of Charity: A Novel",3,"London","C. J. Skeet",1868
537,1,"Out of the Meshes: A Story",3,"London","Tinsley Brothers",1868
538,225,"""Snowed Up""",3,"London","T. C. Newby",1863
539,232,"Dorothy Fox",3,"London","Alexander Strahan",1871
540,233,"The Romance of Cleaveside: A Novel",3,"London","Saunders and Otley",1867
541,26,"Patience Caerhydon: A Story",3,"London","Tinsley Brothers",1870
542,194,"Paul Massie: A Romance",3,"London","Tinsley Brothers",1866
543,234,"Dharma: or, Three Phases of Love",3,"London","Smith, Elder",1865
544,235,"Ralf Skirlaugh the Lincolnshire Squire: A Novel",3,"London","Chapman and Hall",1870
545,193,"The Pemberton Family",3,"London","Hurst and Blackett",1865
546,1772,"Philip Lisle: A Novel",3,"London","T. C. Newby",1863
547,236,"The Belle of the Ball: A Novel",3,"London","T. C. Newby",1863
548,237,"Grace Clifford: A Novel",3,"London","John Maxwell",1865
549,1197,"Only an Earl",3,"London","Hurst and Blackett",1869
550,143,"Plain John Orpington",3,"London","Bentley",1866
551,239,"Alice Hythe: A Novel",3,"London","C. J. Skeet",1864
552,239,"Angelo Lyons",3,"London","Saunders and Otley",1866
553,239,"Grace of Glenholme",3,"London","T. C. Newby",1863
554,239,"The House of Rochfort: A Novel",3,"London","Saunders and Otley",1867
555,239,"Wallencourt: or, Sons and their Sires",3,"London","Saunders and Otley",1868
556,240,"Mary Lyndsay",3,"London","Hurst and Blackett",1863
557,240,"Nora",3,"London","Hurst and Blackett",1870
558,240,"Sir Owen Fairfax",3,"London","Hurst and Blackett",1866
559,240,"Violet Osborne",3,"London","Hurst and Blackett",1865
560,60,"Poor Humanity",3,"London","Chapman and Hall",1868
561,241,"How to Manage It: A Novel",3,"London","Bentley",1864
562,1136,"A Prodigy: A Tale of Music",3,"London","Chapman and Hall",1866
563,242,"Success: A Novel",3,"London","Chapman and Hall",1868
564,51,"Puck: His Vicissitudes, Adventures, etc",3,"London","Chapman and Hall",1870
565,243,"Francesca's Love: A Novel",3,"London","Tinsley Brothers",1868
566,1725,"Put to the Test: A Novel",3,"London","John Maxwell",1865
567,193,"The Queen of the County",3,"London","Hurst and Blackett",1865
568,69,"Rachel's Secret",3,"London","Hurst and Blackett",1866
569,244,"Sybilla Lockwood",3,"London","Hurst and Blackett",1864
570,244,"Theresa",3,"London","Hurst and Blackett",1870
571,2582,"Ralph Redfern: A Novel",3,"London","Saunders and Otley",1868
572,245,"Hearts and Diamonds: or, Was it an Error? A Novel",3,"London","Tinsley Brothers",1870
573,246,"A Woman's Trials",3,"London","Hurst and Blackett",1867
574,246,"Iza's Story",3,"London","Hurst and Blackett",1869
575,1717,"Rathlynn",3,"London","Hurst and Blackett",1864
576,45,"Raymond's Heroine",3,"London","Hurst and Blackett",1867
577,247,"A Terrible Temptation: A Story of the Day",3,"London","Chapman and Hall",1871
578,247,"Griffith Gaunt: or, Jealousy",3,"London","Chapman and Hall",1866
579,247,"Hard Cash: A Matter-of-Fact Romance",3,"London","Sampson Low",1863
580,247,"Put Yourself in His Place",3,"London","Smith, Elder",1870
581,247,"Foul Play",3,"London","Bradbury and Evans",1868
582,219,"Red as a Rose is She: A Novel",3,"London","Bentley",1870
583,248,"A Wife and not a Wife: A Novel",3,"London","Saunders and Otley",1867
585,249,"The Giraffe Hunters",3,"London","Hurst and Blackett",1867
586,249,"The White Gauntlet",3,"London","C. J. Skeet",1865
587,1034,"Restored",3,"London","Hurst and Blackett",1871
588,250,"The Gowers of Glenarne: A Novel",3,"London","Saunders and Otley",1868
589,251,"So Very Human: A Tale of the Present Day",3,"London","Chapman and Hall",1871
590,252,"A Life's Assize: A Novel",3,"London","Tinsley Brothers",1871
591,252,"Austin Friars: A Novel",3,"London","Tinsley Brothers",1870
592,252,"Far Above Rubies: A Novel",3,"London","Tinsley Brothers",1867
593,252,"The Race for Wealth: A Novel",3,"London","Tinsley Brothers",1867
594,60,"A Woman's Ransom",3,"London","Hurst and Blackett",1864
595,60,"Anne Judge, Spinster",3,"London","Sampson Low",1867
596,60,"For Her Sake",3,"London","Sampson Low",1869
597,60,"Mr. Stewart's Intentions",3,"London","Hurst and Blackett",1865
598,60,"No Man's Friend",3,"London","Chapman and Hall",1867
599,60,"True to Herself: A Romance",3,"London","Sampson Low",1870
600,253,"King ""By the Grace of God"": An Historical Romance",3,"London","Bentley",1871
601,1324,"Roderick",3,"London","Hurst and Blackett",1871
602,1212,"The Romance of a Court: or, Berlin and Sanssouci. A Novel",3,"London","Bentley",1866
603,105,"Romola",3,"London","Smith, Elder",1863
604,59,"Rookstone: A Novel",3,"London","Bentley",1871
605,1,"Rose Aylmer's Home",3,"London","Hurst and Blackett",1865
606,254,"A London Romance",3,"London","Tinsley Brothers",1869
607,254,"A Private Inquiry: A Novel",3,"London","Tinsley Brothers",1870
608,1417,"Vincenzo: or, Sunken Rocks",3,"London","Macmillan",1863
609,256,"The Hunchback's Charge: A Romance",3,"London","Sampson Low",1867
610,257,"The Adventures of Doctor Brady",3,"London","Tinsley Brothers",1868
611,81,"Ruth Rivers: A Story",3,"London","Tinsley Brothers",1864
612,265,"Weighed in the Balance: A Novel",3,"London","Tinsley Brothers",1864
613,266,"Oberon Spell: A Novel",3,"London","Tinsley Brothers",1869
614,69,"St. Olave's",3,"London","Hurst and Blackett",1863
615,267,"Quite Alone",3,"London","Chapman and Hall",1864
616,267,"The Strange Adventures of Captain Dangerous: Who was a Soldier. . . and Died at Last in his Own House in Hanover Square",3,"London","Tinsley Brothers",1863
617,9,"Sans Merci: or, Kestrels and Falcons",3,"London","Tinsley Brothers",1866
618,268,"Peculiar: A Tale of the Great Transition",3,"London","Hurst and Blackett",1864
619,228,"Bound to the Wheel",3,"London","Hurst and Blackett",1866
620,228,"One Against the World: or, Reuben's War. A Novel",3,"London","Tinsley Brothers",1865
621,269,"Black and Gold: or, ""The Don! The Don!"" A Tale of the Circassian War",3,"London","Saunders and Otley",1864
622,270,"The Woman of Business: or, The Lady and the Lawyer. A Novel",3,"London","Chapman and Hall",1870
623,271,"Beating to Windward: or, Light and Shadow. A Novel",3,"London","T. C. Newby",1866
624,271,"Cecil Beaumont",3,"London","Hurst and Blackett",1863
625,272,"The Rivals: or, Love and War",3,"London","Bentley",1869
626,273,"The Man of Birth and the Woman of the People",3,"London","Alexander Strahan",1868
627,25,"Six Months Hence: Being Passages from the Life of Maria (née) Secretan",3,"London","Smith, Elder",1870
628,1726,"Sedgely Court: A Tale",3,"Edinburgh","Blackwood",1865
629,275,"Marian Rooke: or, The Quest for Fortune. A Tale of the Younger World",3,"London","Sampson Low",1865
630,276,"Against Time: A Novel",3,"London","Smith, Elder",1870
631,2685,"Shattered Idols",3,"London","Hurst and Blackett",1865
632,319,"Rosewarn: A Novel",3,"London","Chapman and Hall",1866
633,26,"Simple as a Dove: A Novel",3,"London","Tinsley Brothers",1869
634,227,"Sink or Swim?: A Novel",3,"London","Tinsley Brothers",1868
635,262,"Sister May: A Novel",3,"London","Bentley",1871
636,278,"Bitter is the Rind",3,"London","Bentley",1870
637,278,"Breezie Langton: A Story of Fifty-two to Fifty-five",3,"London","Bentley",1869
638,278,"Cecile: or, Modern Idolaters",3,"London","Bentley",1871
639,81,"Lynn of the Craggs: A Novel",3,"London","Sampson Low",1865
640,280,"A Faithful Woman",3,"London","Hurst and Blackett",1865
641,280,"Acquitted: A Novel",3,"London","Tinsley Brothers",1870
642,280,"Guilty: or, Not Guilty. A Novel",3,"London","Hurst and Blackett",1864
643,280,"Idols of Clay: A Novel",3,"London","Saunders and Otley",1867
644,280,"Left to Themselves",3,"London","Hurst and Blackett",1863
645,1034,"Son and Heir",3,"London","Hurst and Blackett",1864
646,281,"Brought to Light: A Story",3,"London","Charles W. Wood",1867
647,281,"Foolish Margaret: A Novel",3,"London","Charles W. Wood",1867
648,282,"The Author's Daughter",3,"London","Bentley",1868
649,282,"Mr. Hogarth's Will",3,"London","Bentley",1865
650,283,"The Cabinet Secret",3,"London","Hurst and Blackett",1867
