script_id,imdb_character_name,words,gender,age,total_dialogue,imdb_id,title,year,gross (inflation-adjusted),link,proportion_of_dialogue
1945,alexis,268,m,45.0,17856,tt1126591,Burlesque,2010,43.0,http://www.imsdb.com/Movie Scripts/Burlesque Script.html,0.015008960573476702
1945,dave,127,m,28.0,17856,tt1126591,Burlesque,2010,43.0,http://www.imsdb.com/Movie Scripts/Burlesque Script.html,0.007112455197132617
1945,dwight,115,m,55.0,17856,tt1126591,Burlesque,2010,43.0,http://www.imsdb.com/Movie Scripts/Burlesque Script.html,0.006440412186379928
1945,jack,3219,m,28.0,17856,tt1126591,Burlesque,2010,43.0,http://www.imsdb.com/Movie Scripts/Burlesque Script.html,0.1802755376344086
1945,marcus,1303,m,38.0,17856,tt1126591,Burlesque,2010,43.0,http://www.imsdb.com/Movie Scripts/Burlesque Script.html,0.07297267025089606
1945,sean,1733,m,50.0,17856,tt1126591,Burlesque,2010,43.0,http://www.imsdb.com/Movie Scripts/Burlesque Script.html,0.09705421146953405
1945,vince,303,m,55.0,17856,tt1126591,Burlesque,2010,43.0,http://www.imsdb.com/Movie Scripts/Burlesque Script.html,0.016969086021505375
1948,andy,216,m,,16760,tt0307879,Burning Annie,2004,,http://www.imsdb.com/Movie Scripts/Burning Annie Script.html,0.012887828162291169
1948,charles,1948,m,29.0,16760,tt0307879,Burning Annie,2004,,http://www.imsdb.com/Movie Scripts/Burning Annie Script.html,0.1162291169451074
1948,mark,142,m,,16760,tt0307879,Burning Annie,2004,,http://www.imsdb.com/Movie Scripts/Burning Annie Script.html,0.00847255369928401
1948,max,7321,m,23.0,16760,tt0307879,Burning Annie,2004,,http://www.imsdb.com/Movie Scripts/Burning Annie Script.html,0.43681384248210026
1948,sam,1306,m,26.0,16760,tt0307879,Burning Annie,2004,,http://www.imsdb.com/Movie Scripts/Burning Annie Script.html,0.0779236276849642
1948,scott,176,m,32.0,16760,tt0307879,Burning Annie,2004,,http://www.imsdb.com/Movie Scripts/Burning Annie Script.html,0.010501193317422435
1948,tommy,405,m,30.0,16760,tt0307879,Burning Annie,2004,,http://www.imsdb.com/Movie Scripts/Burning Annie Script.html,0.02416467780429594
1949,anchor,122,m,,19436,tt0289879,The Butterfly Effect,2004,,"http://www.imsdb.com/Movie Scripts/Butterfly Effect, The Script.html",0.006277011730808808
1949,carlos,218,m,30.0,19436,tt0289879,The Butterfly Effect,2004,,"http://www.imsdb.com/Movie Scripts/Butterfly Effect, The Script.html",0.011216299650133772
1949,dr. redfield,1648,m,,19436,tt0289879,The Butterfly Effect,2004,,"http://www.imsdb.com/Movie Scripts/Butterfly Effect, The Script.html",0.08479110928174521
1949,evan,8334,m,26.0,19436,tt0289879,The Butterfly Effect,2004,,"http://www.imsdb.com/Movie Scripts/Butterfly Effect, The Script.html",0.4287919324963984
1949,jason,236,m,44.0,19436,tt0289879,The Butterfly Effect,2004,,"http://www.imsdb.com/Movie Scripts/Butterfly Effect, The Script.html",0.012142416135007203
1949,karl,128,m,45.0,19436,tt0289879,The Butterfly Effect,2004,,"http://www.imsdb.com/Movie Scripts/Butterfly Effect, The Script.html",0.0065857172257666186
1949,lenny,656,m,27.0,19436,tt0289879,The Butterfly Effect,2004,,"http://www.imsdb.com/Movie Scripts/Butterfly Effect, The Script.html",0.03375180078205392
1949,mr. miller,770,m,43.0,19436,tt0289879,The Butterfly Effect,2004,,"http://www.imsdb.com/Movie Scripts/Butterfly Effect, The Script.html",0.039617205186252315
1949,professor carte,280,m,,19436,tt0289879,The Butterfly Effect,2004,,"http://www.imsdb.com/Movie Scripts/Butterfly Effect, The Script.html",0.014406256431364478
1949,thumper,410,m,28.0,19436,tt0289879,The Butterfly Effect,2004,,"http://www.imsdb.com/Movie Scripts/Butterfly Effect, The Script.html",0.0210948754887837
1949,tommy,1238,m,31.0,19436,tt0289879,The Butterfly Effect,2004,,"http://www.imsdb.com/Movie Scripts/Butterfly Effect, The Script.html",0.06369623379296152
1953,austen,199,m,,6221,tt2387411,Candle to Water,2012,,http://www.imsdb.com/Movie Scripts/Candle to Water Script.html,0.03198842629802283
1953,boothy,510,m,71.0,6221,tt2387411,Candle to Water,2012,,http://www.imsdb.com/Movie Scripts/Candle to Water Script.html,0.08198038900498313
1953,caleb,1130,m,,6221,tt2387411,Candle to Water,2012,,http://www.imsdb.com/Movie Scripts/Candle to Water Script.html,0.18164282269731555
1953,cy,679,m,60.0,6221,tt2387411,Candle to Water,2012,,http://www.imsdb.com/Movie Scripts/Candle to Water Script.html,0.10914643947918341
1953,marlow,283,m,57.0,6221,tt2387411,Candle to Water,2012,,http://www.imsdb.com/Movie Scripts/Candle to Water Script.html,0.045491078604725926
1953,mo,1540,m,,6221,tt2387411,Candle to Water,2012,,http://www.imsdb.com/Movie Scripts/Candle to Water Script.html,0.2475486256228902
1953,uri,998,m,47.0,6221,tt2387411,Candle to Water,2012,,http://www.imsdb.com/Movie Scripts/Candle to Water Script.html,0.16042436907249638
1953,vaughn,335,m,42.0,6221,tt2387411,Candle to Water,2012,,http://www.imsdb.com/Movie Scripts/Candle to Water Script.html,0.053849863366018325
1955,alvin dewey,907,m,54.0,22494,tt0379725,Capote,2005,38.0,http://www.dailyscript.com/scripts/Capote.pdf,0.040321863608073265
1955,chaplain,208,m,,22494,tt0379725,Capote,2005,38.0,http://www.dailyscript.com/scripts/Capote.pdf,0.009246910287187694
1955,dick hickock,545,m,40.0,22494,tt0379725,Capote,2005,38.0,http://www.dailyscript.com/scripts/Capote.pdf,0.024228683204410066
1955,jack dunphy,1285,m,49.0,22494,tt0379725,Capote,2005,38.0,http://www.dailyscript.com/scripts/Capote.pdf,0.057126344803058594
1955,perry smith,3824,m,35.0,22494,tt0379725,Capote,2005,38.0,http://www.dailyscript.com/scripts/Capote.pdf,0.17000088912598915
1955,pete holt,296,m,,22494,tt0379725,Capote,2005,38.0,http://www.dailyscript.com/scripts/Capote.pdf,0.01315906463945941
1955,porter,110,m,,22494,tt0379725,Capote,2005,38.0,http://www.dailyscript.com/scripts/Capote.pdf,0.004890192940339646
1955,roy church,118,m,,22494,tt0379725,Capote,2005,38.0,http://www.dailyscript.com/scripts/Capote.pdf,0.005245843336000712
1955,truman capote,10334,m,38.0,22494,tt0379725,Capote,2005,38.0,http://www.dailyscript.com/scripts/Capote.pdf,0.45941139859518093
1955,warden marshall,405,m,63.0,22494,tt0379725,Capote,2005,38.0,http://www.dailyscript.com/scripts/Capote.pdf,0.018004801280341425
1955,william shawn,990,m,60.0,22494,tt0379725,Capote,2005,38.0,http://www.dailyscript.com/scripts/Capote.pdf,0.04401173646305682
1957,acer,200,m,,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.015815277558121146
1957,darrell cartrip,330,m,64.0,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.02609520797089989
1957,david hobbscap,255,m,72.0,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.02016447888660446
1957,finn mcmissile,1445,m,78.0,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.11426538035742527
1957,francesco berno,663,m,54.0,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.052427645105171596
1957,grem,246,m,64.0,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.01945279139648901
1957,leland turbo,104,m,48.0,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.008223944330222995
1957,lightning mcque,1968,m,43.0,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.15562233117191207
1957,luigi,124,m,58.0,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.00980547208603511
1957,mater,4001,m,48.0,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.3163846275502135
1957,mel dorado,259,m,,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.020480784437766884
1957,otis,143,m,49.0,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.011307923454056618
1957,professor z,437,m,49.0,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.034556381464494704
1957,sir miles axler,554,m,49.0,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.04380831883599557
1957,tomber,177,m,,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.013996520638937214
1957,uncle topolino,229,m,70.0,12646,tt1216475,Cars 2,2011,209.0,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html,0.01810849280404871
1962,detective barro,891,m,67.0,8170,tt0795351,Case 39,2009,15.0,http://www.imsdb.com/Movie Scripts/Case 39 Script.html,0.10905752753977968
1962,doug,824,m,34.0,8170,tt0795351,Case 39,2009,15.0,http://www.imsdb.com/Movie Scripts/Case 39 Script.html,0.10085679314565484
1962,edward sullivan,585,m,49.0,8170,tt0795351,Case 39,2009,15.0,http://www.imsdb.com/Movie Scripts/Case 39 Script.html,0.07160342717258263
1962,interviewer,185,m,,8170,tt0795351,Case 39,2009,15.0,http://www.imsdb.com/Movie Scripts/Case 39 Script.html,0.022643818849449205
1962,wayne,441,m,41.0,8170,tt0795351,Case 39,2009,15.0,http://www.imsdb.com/Movie Scripts/Case 39 Script.html,0.05397796817625459
1963,artie piscano,1328,m,47.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.019622329265049202
1963,bartender joe,132,m,,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.0019504122462247703
1963,billy sherbert,796,m,69.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.011761576878749371
1963,charlie clark,376,m,47.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.005555719731670557
1963,chastised deale,142,m,,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.002098170749726647
1963,cop in restaura,640,m,,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.009456544224120098
1963,cowboy,190,m,,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.002807411566535654
1963,detective,150,m,,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.002216377552528148
1963,dominick santor,132,m,47.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.0019504122462247703
1963,don ward,306,m,42.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.004521410207157422
1963,frank marino,1362,m,56.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.020124708176955584
1963,frankie avalon ,106,m,56.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.0015662401371198912
1963,john nance,234,m,,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.0034575489819439107
1963,la banker,114,m,61.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.0016844469399213925
1963,lester diamond,1622,m,48.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.023966429268004373
1963,nicky santoro,19576,m,52.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.2892520464552735
1963,pat webb,760,m,68.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.011229646266142616
1963,phillip green,588,m,38.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.00868820000591034
1963,remo gaggi,1220,m,74.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.01802653742722894
1963,sam 'ace' roths,26798,m,52.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.39596323768432873
1963,security guard,116,m,55.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.0017139986406217679
1963,senator,348,m,56.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.005141995921865304
1963,showgirls stage,210,m,,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.0031029285735394074
1963,vincent borelli,470,m,62.0,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.006944649664588197
1963,vinny forlano,112,m,,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.001654895239221017
1963,winner,116,m,,67678,tt0112641,Casino,1995,84.0,http://www.imsdb.com/Movie Scripts/Casino Script.html,0.0017139986406217679
1968,Assistant Direc,101,m,50.0,10601,tt0264464,Catch Me If You Can,2002,245.0,http://www.imsdb.com/Movie Scripts/Catch Me If You Can Script.html,0.009527403075181587
1968,Carl Hanratty,2098,m,46.0,10601,tt0264464,Catch Me If You Can,2002,245.0,http://www.imsdb.com/Movie Scripts/Catch Me If You Can Script.html,0.1979058579379304
1968,Frank Abagnale,1236,m,59.0,10601,tt0264464,Catch Me If You Can,2002,245.0,http://www.imsdb.com/Movie Scripts/Catch Me If You Can Script.html,0.11659277426657863
1968,frank abagnale ,4840,m,28.0,10601,tt0264464,Catch Me If You Can,2002,245.0,http://www.imsdb.com/Movie Scripts/Catch Me If You Can Script.html,0.45656070182058295
1968,jack wright,161,m,,10601,tt0264464,Catch Me If You Can,2002,245.0,http://www.imsdb.com/Movie Scripts/Catch Me If You Can Script.html,0.015187246486180549
1968,robert,311,m,,10601,tt0264464,Catch Me If You Can,2002,245.0,http://www.imsdb.com/Movie Scripts/Catch Me If You Can Script.html,0.029336855013677957
1968,tom fox,166,m,35.0,10601,tt0264464,Catch Me If You Can,2002,245.0,http://www.imsdb.com/Movie Scripts/Catch Me If You Can Script.html,0.015658900103763796
1973,action movie fa,154,m,,7767,tt0173716,Cecil B. DeMented,2000,2.0,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html,0.01982747521565598
1973,cecil,3004,m,27.0,7767,tt0173716,Cecil B. DeMented,2000,2.0,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html,0.38676451654435434
1973,dinah,152,m,,7767,tt0173716,Cecil B. DeMented,2000,2.0,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html,0.01956997553753058
1973,director,143,m,,7767,tt0173716,Cecil B. DeMented,2000,2.0,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html,0.018411226985966266
1973,fidget,217,m,21.0,7767,tt0173716,Cecil B. DeMented,2000,2.0,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html,0.027938715076606155
1973,film commission,408,m,,7767,tt0173716,Cecil B. DeMented,2000,2.0,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html,0.05252993433758208
1973,groupie,128,m,,7767,tt0173716,Cecil B. DeMented,2000,2.0,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html,0.01647997940002575
1973,lewis,269,m,29.0,7767,tt0173716,Cecil B. DeMented,2000,2.0,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html,0.03463370670786661
1973,lyle,546,m,24.0,7767,tt0173716,Cecil B. DeMented,2000,2.0,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html,0.07029741212823484
1973,michael j fox,200,m,,7767,tt0173716,Cecil B. DeMented,2000,2.0,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html,0.025749967812540235
1973,newsman,164,m,,7767,tt0173716,Cecil B. DeMented,2000,2.0,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html,0.02111497360628299
1973,petie,144,m,26.0,7767,tt0173716,Cecil B. DeMented,2000,2.0,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html,0.01853997682502897
1973,rodney,229,m,31.0,7767,tt0173716,Cecil B. DeMented,2000,2.0,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html,0.029483713145358567
1974,bill krogstad,1177,m,60.0,13237,tt1477837,Cedar Rapids,2011,7.0,http://www.imsdb.com/Movie Scripts/Cedar Rapids Script.html,0.08891742842033694
1974,dean ziegler,2000,m,46.0,13237,tt1477837,Cedar Rapids,2011,7.0,http://www.imsdb.com/Movie Scripts/Cedar Rapids Script.html,0.15109163707788775
1974,mike pyle,162,m,45.0,13237,tt1477837,Cedar Rapids,2011,7.0,http://www.imsdb.com/Movie Scripts/Cedar Rapids Script.html,0.012238422603308907
1974,orin helgesson,1679,m,68.0,13237,tt1477837,Cedar Rapids,2011,7.0,http://www.imsdb.com/Movie Scripts/Cedar Rapids Script.html,0.12684142932688675
1974,ronald wilkes,1349,m,57.0,13237,tt1477837,Cedar Rapids,2011,7.0,http://www.imsdb.com/Movie Scripts/Cedar Rapids Script.html,0.10191130920903528
1974,tim lippe,5051,m,,13237,tt1477837,Cedar Rapids,2011,7.0,http://www.imsdb.com/Movie Scripts/Cedar Rapids Script.html,0.38158192944020547
1975,jesse,2634,m,34.0,13406,tt1405365,Celeste & Jesse Forever,2012,3.0,http://www.imsdb.com/Movie Scripts/Celeste & Jesse Forever Script.html,0.19647918842309414
1975,max,112,m,34.0,13406,tt1405365,Celeste & Jesse Forever,2012,3.0,http://www.imsdb.com/Movie Scripts/Celeste & Jesse Forever Script.html,0.008354468148590184
1975,nick,140,m,40.0,13406,tt1405365,Celeste & Jesse Forever,2012,3.0,http://www.imsdb.com/Movie Scripts/Celeste & Jesse Forever Script.html,0.010443085185737729
1975,paul,927,m,38.0,13406,tt1405365,Celeste & Jesse Forever,2012,3.0,http://www.imsdb.com/Movie Scripts/Celeste & Jesse Forever Script.html,0.06914814262270626
1975,scott,531,m,31.0,13406,tt1405365,Celeste & Jesse Forever,2012,3.0,http://www.imsdb.com/Movie Scripts/Celeste & Jesse Forever Script.html,0.03960913024019096
1975,skillz,568,m,38.0,13406,tt1405365,Celeste & Jesse Forever,2012,3.0,http://www.imsdb.com/Movie Scripts/Celeste & Jesse Forever Script.html,0.042369088467850216
1975,tucker,144,m,35.0,13406,tt1405365,Celeste & Jesse Forever,2012,3.0,http://www.imsdb.com/Movie Scripts/Celeste & Jesse Forever Script.html,0.01074145904818738
1976,agent brock,130,m,,11088,tt0209958,The Cell,2000,98.0,"http://www.imsdb.com/Movie Scripts/Cell, The Script.html",0.011724386724386724
1976,carl stargher,306,m,41.0,11088,tt0209958,The Cell,2000,98.0,"http://www.imsdb.com/Movie Scripts/Cell, The Script.html",0.027597402597402596
1976,cole,262,m,37.0,11088,tt0209958,The Cell,2000,98.0,"http://www.imsdb.com/Movie Scripts/Cell, The Script.html",0.023629148629148628
1976,dr. barry coope,120,m,49.0,11088,tt0209958,The Cell,2000,98.0,"http://www.imsdb.com/Movie Scripts/Cell, The Script.html",0.010822510822510822
1976,dr. reid,270,m,40.0,11088,tt0209958,The Cell,2000,98.0,"http://www.imsdb.com/Movie Scripts/Cell, The Script.html",0.024350649350649352
1976,gordon ramsey,1114,m,36.0,11088,tt0209958,The Cell,2000,98.0,"http://www.imsdb.com/Movie Scripts/Cell, The Script.html",0.10046897546897547
1976,henry west,1062,m,41.0,11088,tt0209958,The Cell,2000,98.0,"http://www.imsdb.com/Movie Scripts/Cell, The Script.html",0.09577922077922078
1976,lucien baines,196,m,62.0,11088,tt0209958,The Cell,2000,98.0,"http://www.imsdb.com/Movie Scripts/Cell, The Script.html",0.017676767676767676
1976,peter novak,2890,m,30.0,11088,tt0209958,The Cell,2000,98.0,"http://www.imsdb.com/Movie Scripts/Cell, The Script.html",0.2606421356421356
1976,teddy lee,206,m,60.0,11088,tt0209958,The Cell,2000,98.0,"http://www.imsdb.com/Movie Scripts/Cell, The Script.html",0.01857864357864358
1981,dave lockwood,6599,m,42.0,19048,tt1488555,The Change-Up,2011,40.0,"http://www.imsdb.com/Movie Scripts/Change-Up, The Script.html",0.34644057118857624
1981,flemming steel,947,m,63.0,19048,tt1488555,The Change-Up,2011,40.0,"http://www.imsdb.com/Movie Scripts/Change-Up, The Script.html",0.049716505669886606
1981,mitch planko,8208,m,35.0,19048,tt1488555,The Change-Up,2011,40.0,"http://www.imsdb.com/Movie Scripts/Change-Up, The Script.html",0.43091138177236454
1981,ted norton,198,m,69.0,19048,tt1488555,The Change-Up,2011,40.0,"http://www.imsdb.com/Movie Scripts/Change-Up, The Script.html",0.010394792104157917
1981,valtan,335,m,47.0,19048,tt1488555,The Change-Up,2011,40.0,"http://www.imsdb.com/Movie Scripts/Change-Up, The Script.html",0.01758714825703486
1985,bank manager,112,m,,16212,tt0402910,Chaos,2005,,http://www.imsdb.com/Movie Scripts/Chaos Script.html,0.0069084628670120895
1985,bernie callo,244,m,2005.0,16212,tt0402910,Chaos,2005,,http://www.imsdb.com/Movie Scripts/Chaos Script.html,0.015050579817419196
1985,brandon dax,1218,m,,16212,tt0402910,Chaos,2005,,http://www.imsdb.com/Movie Scripts/Chaos Script.html,0.07512953367875648
1985,capt. martin je,1222,m,46.0,16212,tt0402910,Chaos,2005,,http://www.imsdb.com/Movie Scripts/Chaos Script.html,0.07537626449543548
1985,det. vincent du,882,m,43.0,16212,tt0402910,Chaos,2005,,http://www.imsdb.com/Movie Scripts/Chaos Script.html,0.054404145077720206
1985,harry hume,396,m,52.0,16212,tt0402910,Chaos,2005,,http://www.imsdb.com/Movie Scripts/Chaos Script.html,0.02442635085122132
1985,quentin conners,5394,m,38.0,16212,tt0402910,Chaos,2005,,http://www.imsdb.com/Movie Scripts/Chaos Script.html,0.33271650629163585
1985,shane dekker,4364,m,31.0,16212,tt0402910,Chaos,2005,,http://www.imsdb.com/Movie Scripts/Chaos Script.html,0.2691833209967925
1989,eric knox,1502,m,32.0,10572,tt0160127,Charlie's Angels,2000,201.0,http://www.imsdb.com/Movie Scripts/Charlie's Angels Script.html,0.14207340143776012
1989,jason gibbons,800,m,33.0,10572,tt0160127,Charlie's Angels,2000,201.0,http://www.imsdb.com/Movie Scripts/Charlie's Angels Script.html,0.07567158531971245
1989,john bosley,982,m,50.0,10572,tt0160127,Charlie's Angels,2000,201.0,http://www.imsdb.com/Movie Scripts/Charlie's Angels Script.html,0.09288687097994704
1989,pete komisky,324,m,29.0,10572,tt0160127,Charlie's Angels,2000,201.0,http://www.imsdb.com/Movie Scripts/Charlie's Angels Script.html,0.03064699205448354
1991,banky edwards,6058,m,27.0,31438,tt0118842,Chasing Amy,1997,22.0,http://www.imsdb.com/Movie Scripts/Chasing Amy Script.html,0.19269673643361537
1991,cashier,174,m,,31438,tt0118842,Chasing Amy,1997,22.0,http://www.imsdb.com/Movie Scripts/Chasing Amy Script.html,0.005534703225396017
1991,cohee lundin,694,m,,31438,tt0118842,Chasing Amy,1997,22.0,http://www.imsdb.com/Movie Scripts/Chasing Amy Script.html,0.022075195623131243
1991,guy at hockey g,112,m,21.0,31438,tt0118842,Chasing Amy,1997,22.0,http://www.imsdb.com/Movie Scripts/Chasing Amy Script.html,0.003562567593358356
1991,holden mcneil,9462,m,25.0,31438,tt0118842,Chasing Amy,1997,22.0,http://www.imsdb.com/Movie Scripts/Chasing Amy Script.html,0.30097334436032824
1991,hooper x,1884,m,,31438,tt0118842,Chasing Amy,1997,22.0,http://www.imsdb.com/Movie Scripts/Chasing Amy Script.html,0.05992747630256377
1991,jay,1386,m,23.0,31438,tt0118842,Chasing Amy,1997,22.0,http://www.imsdb.com/Movie Scripts/Chasing Amy Script.html,0.044086773967809655
1991,silent bob,804,m,27.0,31438,tt0118842,Chasing Amy,1997,22.0,http://www.imsdb.com/Movie Scripts/Chasing Amy Script.html,0.02557414593803677
1993,911 operator,296,m,,15982,tt0221069,Chasing Sleep,2000,,http://www.imsdb.com/Movie Scripts/Chasing Sleep Script.html,0.018520835940432988
1993,detective derm,2886,m,33.0,15982,tt0221069,Chasing Sleep,2000,,http://www.imsdb.com/Movie Scripts/Chasing Sleep Script.html,0.18057815041922162
1993,doctor,198,m,,15982,tt0221069,Chasing Sleep,2000,,http://www.imsdb.com/Movie Scripts/Chasing Sleep Script.html,0.012388937554749093
1993,ed saxon,5726,m,45.0,15982,tt0221069,Chasing Sleep,2000,,http://www.imsdb.com/Movie Scripts/Chasing Sleep Script.html,0.35827806282067326
1993,eve,720,m,,15982,tt0221069,Chasing Sleep,2000,,http://www.imsdb.com/Movie Scripts/Chasing Sleep Script.html,0.04505068201726943
1993,geoffrey,1744,m,46.0,15982,tt0221069,Chasing Sleep,2000,,http://www.imsdb.com/Movie Scripts/Chasing Sleep Script.html,0.10912276310849706
1993,george,490,m,32.0,15982,tt0221069,Chasing Sleep,2000,,http://www.imsdb.com/Movie Scripts/Chasing Sleep Script.html,0.03065949192841947
1993,officer stewart,594,m,32.0,15982,tt0221069,Chasing Sleep,2000,,http://www.imsdb.com/Movie Scripts/Chasing Sleep Script.html,0.037166812664247276
1995,ben,318,m,27.0,9642,tt0175526,Cherry Falls,2000,,http://www.imsdb.com/Movie Scripts/Cherry Falls Script.html,0.03298070939639079
1995,deputy,250,m,37.0,9642,tt0175526,Cherry Falls,2000,,http://www.imsdb.com/Movie Scripts/Cherry Falls Script.html,0.02592823065753993
1995,kenny ascott,1164,m,28.0,9642,tt0175526,Cherry Falls,2000,,http://www.imsdb.com/Movie Scripts/Cherry Falls Script.html,0.12072184194150591
1995,rod harper,268,m,21.0,9642,tt0175526,Cherry Falls,2000,,http://www.imsdb.com/Movie Scripts/Cherry Falls Script.html,0.027795063264882805
1995,sherrif brent m,1602,m,44.0,9642,tt0175526,Cherry Falls,2000,,http://www.imsdb.com/Movie Scripts/Cherry Falls Script.html,0.16614810205351588
1995,"stan michaels, ",126,m,,9642,tt0175526,Cherry Falls,2000,,http://www.imsdb.com/Movie Scripts/Cherry Falls Script.html,0.013067828251400125
1995,"tom sisler, pri",398,m,,9642,tt0175526,Cherry Falls,2000,,http://www.imsdb.com/Movie Scripts/Cherry Falls Script.html,0.041277743206803566
1995,young jimmy,124,m,23.0,9642,tt0175526,Cherry Falls,2000,,http://www.imsdb.com/Movie Scripts/Cherry Falls Script.html,0.012860402406139806
1999,curly,239,m,34.0,11693,tt0071315,Chinatown,1974,,http://www.awesomefilm.com/script/chinatown.txt,0.020439579235440007
1999,escobar,910,m,45.0,11693,tt0071315,Chinatown,1974,,http://www.awesomefilm.com/script/chinatown.txt,0.07782433934832805
1999,j.j. gittes,6510,m,37.0,11693,tt0071315,Chinatown,1974,,http://www.awesomefilm.com/script/chinatown.txt,0.5567433507226546
1999,mayor bagby,184,m,68.0,11693,tt0071315,Chinatown,1974,,http://www.awesomefilm.com/script/chinatown.txt,0.01573591037372787
1999,mr. palmer,135,m,,11693,tt0071315,Chinatown,1974,,http://www.awesomefilm.com/script/chinatown.txt,0.011545369024202515
1999,noah cross,1096,m,68.0,11693,tt0071315,Chinatown,1974,,http://www.awesomefilm.com/script/chinatown.txt,0.09373129222611819
